"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","ISL","Iceland","2012","2012",321,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","ISL","Iceland","2013","2013",324,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","ISL","Iceland","2014","2014",327,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","ISL","Iceland","2015","2015",331,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","ISL","Iceland","2016","2016",335,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","ISL","Iceland","2017","2017",343.5,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","IRL","Ireland","2010","2010",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","IRL","Ireland","2011","2011",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","IRL","Ireland","2012","2012",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","IRL","Ireland","2013","2013",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","IRL","Ireland","2014","2014",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","IRL","Ireland","2015","2015",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","IRL","Ireland","2016","2016",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","IRL","Ireland","2017","2017",100,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","IRL","Ireland","2010","2010",4555,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","IRL","Ireland","2011","2011",4575,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","IRL","Ireland","2012","2012",4594,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","IRL","Ireland","2013","2013",4615,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","IRL","Ireland","2014","2014",4645,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","IRL","Ireland","2015","2015",4688,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","IRL","Ireland","2016","2016",4740,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","IRL","Ireland","2017","2017",4793,"P","Provisional value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","ITA","Italy","2010","2010",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","ITA","Italy","2011","2011",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","ITA","Italy","2012","2012",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","ITA","Italy","2013","2013",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","ITA","Italy","2014","2014",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","ITA","Italy","2015","2015",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","ITA","Italy","2016","2016",100,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","ITA","Italy","2010","2010",60626,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","ITA","Italy","2011","2011",59394,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","ITA","Italy","2012","2012",59685,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","ITA","Italy","2013","2013",60783,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","ITA","Italy","2014","2014",60796,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","ITA","Italy","2015","2015",60666,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","ITA","Italy","2016","2016",60589,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","JPN","Japan","2010","2010",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","JPN","Japan","2011","2011",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","JPN","Japan","2012","2012",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","JPN","Japan","2013","2013",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","JPN","Japan","2014","2014",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","JPN","Japan","2015","2015",100,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","JPN","Japan","2010","2010",126907,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","JPN","Japan","2011","2011",126678,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","JPN","Japan","2012","2012",126452,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","JPN","Japan","2013","2013",126339,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","JPN","Japan","2014","2014",126207,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","JPN","Japan","2015","2015",126141,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","KOR","Korea","2010","2010",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","KOR","Korea","2011","2011",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","KOR","Korea","2012","2012",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","KOR","Korea","2013","2013",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","KOR","Korea","2014","2014",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","KOR","Korea","2015","2015",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","KOR","Korea","2016","2016",100,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","KOR","Korea","2010","2010",49410,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","KOR","Korea","2011","2011",49937,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","KOR","Korea","2012","2012",50200,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","KOR","Korea","2013","2013",50429,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","KOR","Korea","2014","2014",50747,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","KOR","Korea","2015","2015",51015,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","KOR","Korea","2016","2016",51246,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","MEX","Mexico","2010","2010",82.4,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","MEX","Mexico","2011","2011",89.2,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","MEX","Mexico","2012","2012",89.6,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","MEX","Mexico","2013","2013",91.6,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","MEX","Mexico","2014","2014",92.9,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","MEX","Mexico","2015","2015",92.3,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","MEX","Mexico","2016","2016",90.2,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","MEX","Mexico","2010","2010",94105,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","MEX","Mexico","2011","2011",103134,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","MEX","Mexico","2012","2012",104929,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","MEX","Mexico","2013","2013",108505.8,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","MEX","Mexico","2014","2014",111247.9,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","MEX","Mexico","2015","2015",111739.2,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","MEX","Mexico","2016","2016",110232.3,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NLD","Netherlands","2010","2010",99.6,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NLD","Netherlands","2011","2011",99.6,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NLD","Netherlands","2012","2012",99.7,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NLD","Netherlands","2013","2013",99.8,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NLD","Netherlands","2014","2014",99.8,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NLD","Netherlands","2015","2015",99.8,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NLD","Netherlands","2016","2016",99.9,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NLD","Netherlands","2010","2010",16555,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NLD","Netherlands","2011","2011",16634,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NLD","Netherlands","2012","2012",16706,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NLD","Netherlands","2013","2013",16770,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NLD","Netherlands","2014","2014",16836,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NLD","Netherlands","2015","2015",16913,"E","Estimated value"
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NLD","Netherlands","2016","2016",17058,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NZL","New Zealand","2010","2010",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NZL","New Zealand","2011","2011",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NZL","New Zealand","2012","2012",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NZL","New Zealand","2013","2013",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NZL","New Zealand","2014","2014",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NZL","New Zealand","2015","2015",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NZL","New Zealand","2016","2016",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NZL","New Zealand","2017","2017",100,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NZL","New Zealand","2010","2010",4373.9,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NZL","New Zealand","2011","2011",4399.4,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NZL","New Zealand","2012","2012",4425.9,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NZL","New Zealand","2013","2013",4475.8,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NZL","New Zealand","2014","2014",4554.6,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NZL","New Zealand","2015","2015",4647.3,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NZL","New Zealand","2016","2016",4747.2,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NZL","New Zealand","2017","2017",4843,"E","Estimated value"
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NOR","Norway","2010","2010",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NOR","Norway","2011","2011",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NOR","Norway","2012","2012",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NOR","Norway","2013","2013",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NOR","Norway","2014","2014",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NOR","Norway","2015","2015",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NOR","Norway","2016","2016",100,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","NOR","Norway","2017","2017",100,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NOR","Norway","2010","2010",4889,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NOR","Norway","2011","2011",4953,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NOR","Norway","2012","2012",5019,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NOR","Norway","2013","2013",5080,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NOR","Norway","2014","2014",5137,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NOR","Norway","2015","2015",5190,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NOR","Norway","2016","2016",5236.2,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","NOR","Norway","2017","2017",5277,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","POL","Poland","2010","2010",97.5,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","POL","Poland","2011","2011",96.6,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","POL","Poland","2012","2012",91,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","POL","Poland","2013","2013",91.6,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","POL","Poland","2014","2014",91.3,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","POL","Poland","2015","2015",91,,
"COVGCSAM","Out-patient medical care","TOTPOPTX","% of total population","POL","Poland","2016","2016",91.5,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","POL","Poland","2010","2010",37231,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","POL","Poland","2011","2011",37242,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","POL","Poland","2012","2012",35054,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","POL","Poland","2013","2013",35254.4,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","POL","Poland","2014","2014",35122.6,,
"COVGCSAM","Out-patient medical care","EFFPEREF","Thousands of persons","POL","Poland","2015","2015",34985.5,,
